LOAD_TYPE,OPR_DT,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24,HE25,date,
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20192,19626,19805,20056,20738,22827,25579,26452,27133,27670,27959,27985,27716,27462,27129,26998,28128,30444,29998,29334,27918,25754,23754,21758,,1/6/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20426,19993,19812,19938,20269,21799,23836,25173,26980,27942,28599,28657,28494,28045,27665,27179,27898,30303,30015,29131,27782,25651,23676,21702,,1/7/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21139,20407,20128,20554,21098,22856,25413,26441,26940,27466,27751,27675,27618,27327,26836,26459,27308,29688,29061,28197,27101,25492,23856,22245,,1/8/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21311,20539,20120,20016,20386,21070,22025,22851,23820,24265,24203,24002,23791,23491,23297,23375,24713,27394,27160,26477,25572,24121,23005,21622,,1/9/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20548,19746,19337,19211,19411,19756,20072,20825,22043,22908,23385,23539,23458,23179,23071,23330,24940,27821,27634,27054,25940,24065,22468,20994,,1/10/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20516,19968,19557,19709,19863,20398,21148,21411,22463,23148,23474,23602,23718,23906,23940,24371,25749,27728,27507,26792,25773,24194,22698,21017,,1/11/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21474,20765,20846,20999,21528,23486,26421,27410,27929,27889,27952,27804,27568,27279,26992,26840,28129,30594,30169,29374,28052,26003,24041,22137,,1/12/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21537,20835,20556,20310,21254,23626,26492,27070,27380,27273,27072,26862,26703,26503,26189,25980,27020,29974,29557,28835,27645,25641,23791,22047,,1/13/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21364,20575,20312,20433,21381,23124,25919,27213,27730,28462,28578,28429,28363,28398,28284,28685,29711,31320,30946,30095,28600,26380,24239,22289,,1/14/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20689,20773,20634,20534,21555,23113,26084,26997,27522,27960,28018,27906,27661,27453,27112,27146,28107,30837,30578,29760,28457,26210,24251,22290,,1/15/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21469,20499,20238,20368,21209,23268,26235,27305,28013,28457,28754,28357,28203,27960,27509,27517,28468,30693,30263,29423,28333,26565,25154,23185,,1/16/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21036,20341,20093,20236,20856,22930,25787,27122,27778,28565,28791,28970,29087,28448,27745,27732,28414,30979,30576,29910,28426,26237,23881,22186,,1/17/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21980,21119,20752,20611,20947,21439,22296,23164,24153,24721,24803,24544,24118,23576,23219,23532,24337,27648,27612,27111,26387,25084,23990,22361,,1/18/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21158,20293,19906,19762,20092,20709,21236,22149,23462,24288,24662,24748,24425,24083,23812,23756,25153,27498,27153,26459,25633,24235,22970,21541,,1/19/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21713,20947,20639,20733,21373,23585,26502,27507,28352,29134,29520,29655,29478,28931,28484,28329,29146,31495,31104,30383,29024,26701,24732,22683,,1/20/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20742,20178,19761,19831,20777,22850,25657,26517,27025,27378,27565,27412,27372,27235,26814,26644,27814,30152,29670,28976,27566,25483,23584,21694,,1/21/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21249,20563,20265,20697,21295,23476,26143,26936,27293,27331,27270,27003,26732,26527,26095,25971,27328,29533,30364,28004,26921,25372,23872,22235,,1/22/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21864,21077,20643,20540,20736,21062,21498,22417,23442,24086,24271,24366,24345,24164,23969,23834,25054,28182,27970,27800,26764,24996,23199,21476,,1/23/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20952,20511,20565,20736,20730,22692,25461,26414,26947,27269,27209,26879,26638,26395,26072,25990,27083,29946,29699,28912,27601,25678,23785,21934,,1/24/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21309,20610,20291,20427,21289,23254,25960,26887,27420,27853,28016,27907,27770,27677,27343,27175,28258,30415,29967,29225,27909,25829,23791,22083,,1/25/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20431,19898,19720,19944,20988,22711,25858,26711,27283,27452,27491,27298,27173,26934,26401,25987,26777,29943,29809,29093,27745,25536,23432,21861,,1/26/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20917,19862,19272,19145,19453,20116,21014,21711,22709,23149,23267,23080,22879,22561,22406,22369,22915,25833,26210,25636,24850,23599,22400,20864,,1/27/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21419,20630,19862,19863,20099,20459,21208,22326,23843,24721,25160,24940,24335,23809,23458,23448,24262,27012,27160,26601,25786,24333,22917,21582,,1/28/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,19924,19450,19274,19174,20082,22386,24871,25930,26560,26920,27015,26902,26739,26460,26036,25827,26465,29655,29714,29026,27789,25617,23474,21495,,1/29/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21041,20723,19975,19849,20135,20451,20911,21427,22450,22930,23017,22887,22623,22425,22298,22407,23709,27349,27543,27063,26017,24169,22445,20970,,1/30/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20535,19783,19705,19581,19462,19580,20035,20947,22062,22708,22955,22947,22880,22684,22430,22180,22812,25619,26158,26279,25596,23896,21810,20728,,1/31/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21097,20757,20169,20318,21361,23629,26595,27469,27777,27866,27681,27291,26868,26474,25992,25724,26277,29450,29764,29213,28142,26133,23879,21775,,2/1/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20025,19322,18922,19147,19015,19571,19864,20400,21288,21717,21923,21907,21687,21736,21706,21798,22552,25427,25981,25410,24434,23066,21769,20198,,2/2/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21148,20510,20310,20758,21058,23058,26010,26766,27209,27387,27405,27203,27020,26966,26314,26123,26685,29749,29639,28926,27645,25560,23779,21881,,2/3/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21443,21098,20813,20846,21581,23191,26109,27042,27543,27810,27957,27815,27853,27746,27491,27570,28507,30777,30551,29730,28384,26294,24240,22282,,2/4/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21338,20754,20460,20508,21236,22954,25689,26688,27144,27448,27519,27157,26898,26594,26074,25972,26779,29326,28980,28236,27133,25586,23811,22098,,2/5/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21407,21041,20766,20875,21697,23359,26199,27070,27596,27854,27906,27584,27383,27043,26490,26272,26859,30112,29799,29406,28115,25985,23973,22099,,2/6/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20976,20705,20369,20201,21171,23151,26070,26866,27144,27359,27353,27058,27036,26877,26583,26124,26494,29486,29361,28751,27564,25494,23594,21827,,2/7/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21001,20713,20122,20213,20623,22789,25700,26503,26879,27288,27431,27331,27162,27050,26576,26540,27010,29944,29773,29064,27775,25554,23478,21805,,2/8/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20383,20082,19438,19588,20693,22960,25883,26726,27111,27440,27607,27613,27411,27223,26994,27181,28037,30263,30418,29765,28421,26409,24044,22275,,2/9/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21472,20598,20383,20370,21367,23147,26272,26966,27300,27396,27445,27233,27040,26797,26532,26168,26810,29937,29663,29028,27816,25705,23921,22072,,2/10/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21221,20735,20321,20175,20227,20770,21827,22331,23422,24036,24166,23972,23622,23168,22826,22824,23670,26852,26996,26418,25668,24390,23001,21747,,2/11/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21133,20690,20396,19799,20498,22474,25327,26325,26983,27484,27631,27447,27191,26804,26505,26282,27159,29270,28874,28070,26984,25480,23712,22139,,2/12/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20806,20162,19873,20249,21057,23314,26131,26795,27145,27239,27249,26928,26696,26372,25887,25759,26198,29281,29424,28787,27607,25693,23611,21622,,2/13/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20936,20261,19934,20089,20721,22375,24717,25720,26362,26772,26770,26484,26319,25946,25539,25302,25546,28326,28387,27636,26702,25284,23384,21656,,2/14/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20435,20505,20097,20116,21178,22287,24374,25114,25630,26561,26251,27076,26385,26691,26224,25946,25852,27268,28056,27970,26553,25567,24180,21945,,2/15/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20506,20216,19896,19699,20628,22364,24480,25244,25784,26337,26588,26655,26622,26605,26139,25746,26137,28862,29125,28333,27085,25093,23150,21720,,2/16/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20281,19477,18986,19298,20152,20803,20933,21961,23186,23747,23951,23736,23512,23063,22809,22650,23262,25974,26667,26037,25195,23855,22540,21259,,2/17/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20353,18767,19185,18300,19546,20415,23345,25364,25902,26359,26652,26801,26517,26432,26039,25753,25702,26511,28540,28918,27705,26185,24012,21399,,2/18/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,19560,19392,19141,19105,19906,22354,24852,25874,26380,26533,26791,26644,26420,26169,25807,25585,26029,28751,29664,29048,27808,25692,23753,21848,,2/19/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20458,19730,19365,19207,19532,20265,20594,21878,23110,23893,24121,23899,23528,23187,22991,23044,23878,25825,26817,26270,25455,24077,22357,20863,,2/20/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21015,20420,20167,20378,21402,23212,25165,26230,26736,26953,26959,26740,26380,26151,25670,25428,25682,27687,28591,27851,26826,25164,23168,21477,,2/21/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20498,18864,19322,18412,19723,20700,23530,25061,25895,26132,26490,26576,26339,26366,26300,26201,26219,26977,29328,29158,28267,26599,24094,21669,,2/22/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21078,20367,20443,20579,21129,23303,25688,26766,27198,27547,27562,27403,27100,26836,26426,26224,26560,28752,29675,28922,27805,25670,23189,21678,,2/23/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20855,20468,20069,20197,20737,22316,24579,25582,26239,26717,26840,26594,26346,26046,25637,25417,25832,28191,28404,27609,26543,25012,22990,21171,,2/24/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20642,19841,19396,19741,20548,20981,24228,25567,26132,26506,26684,26684,26659,26684,26393,26205,26097,26471,28094,27990,27419,26099,24214,22181,,2/25/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20131,19811,19602,19420,20004,21708,24011,25054,25859,26422,26805,26975,27091,27007,26759,26482,26654,28865,29312,28419,27130,25032,22774,20889,,2/26/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20680,20021,19665,19825,20877,22854,25008,26030,26371,26863,26967,26693,26452,26113,25822,25573,25753,27733,29402,29033,27925,25867,23544,21836,,2/27/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,19177,18561,18644,18407,19083,20479,21552,22791,24091,24911,25177,25292,25234,25135,24986,24829,25227,27961,28390,27666,26426,24365,22456,20609,,2/28/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20371,19607,19518,19386,19578,19862,19737,20696,21845,22515,22761,22798,22733,22676,22628,22880,23791,26622,27270,26826,25781,23973,22189,20477,,3/1/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,19863,19568,19027,18877,19049,19503,20508,21249,22642,23713,24228,24281,23932,23510,23258,23119,23789,24687,26131,26013,25777,24463,22855,21302,,3/2/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20060,19379,19426,19463,20077,22044,24314,25124,25709,26291,26776,26929,26992,26996,26672,26259,26299,28685,29167,28318,27042,24964,22893,21089,,3/3/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,19774,18800,18208,18003,17890,18280,19003,19378,20572,21243,21625,21684,21670,21533,21355,21290,21502,22638,25947,26307,25851,24616,22656,20517,,3/4/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21086,20377,20205,20056,21031,23423,25982,26594,26981,27262,27449,27706,27404,27295,27032,26976,27501,30009,30269,29806,28402,26308,24238,22409,,3/5/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,19873,18356,18798,17916,18962,19519,21357,22280,23141,23659,23965,24036,23802,23679,23465,23392,23604,25037,27079,27479,26486,25053,23179,20615,,3/6/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21121,20497,20304,20571,21468,23508,25603,26378,26670,26799,26812,26589,26370,26154,25867,25610,25450,27082,29186,28715,27538,25544,23260,21638,,3/7/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20431,19748,,19503,19542,19557,20095,20104,20952,21522,21858,21916,21799,21642,21795,21708,21921,22547,24027,26527,26058,24502,22336,20810,,3/8/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20436,20189,19798,19935,20127,21847,24523,25183,26026,26613,27132,27472,27756,27770,27588,27347,26897,26511,26952,28821,27834,25835,23286,21625,,3/9/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20219,19508,19132,19186,19814,21652,24435,25281,25904,26567,27134,27451,27705,27934,27846,27646,27302,26942,27390,29214,28182,26030,23307,21410,,3/10/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20696,20269,20024,20210,21118,22834,24784,25863,26524,27009,27338,27252,26992,26860,26441,26206,26309,27504,28825,28025,26978,25371,23225,21737,,3/11/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21302,20860,20498,20699,21661,23686,25464,26452,26895,27046,26977,26777,26516,26343,26003,25839,26097,28089,29950,29494,28236,26118,23661,22309,,3/12/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20358,20094,19882,19664,20448,21927,24810,25206,25834,26488,26864,26956,27021,26960,26851,26389,26148,26042,26863,28662,27634,25626,23526,22157,,3/13/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20740,20307,19999,20102,20540,22355,24814,25547,26130,26752,27026,27306,27253,27401,27306,27082,26769,26538,26778,28892,27920,25919,23741,21825,,3/14/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,19912,19276,19082,19270,19990,21674,24864,25871,26320,26613,26694,26865,26873,26952,26763,26569,26322,26178,26835,28795,27842,25858,23306,21393,,3/15/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20685,20143,19763,19749,20297,21708,24343,25117,25929,26523,26997,27215,27380,27520,27254,26938,26593,26169,26227,27927,26997,25426,23464,21816,,3/16/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21483,20811,20584,20749,21523,23523,25391,26249,26672,26911,26936,26682,26412,26232,25869,25605,25810,27658,29791,29335,28215,26113,23572,22064,,3/17/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20852,20074,19763,20200,20638,22276,24724,25689,26347,26772,27166,27422,27462,27568,27514,27077,26696,26320,26844,28841,27966,25881,23300,21972,,3/18/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21065,20092,19932,20150,20558,22222,24679,25609,26364,26744,26978,26965,26964,26921,26552,26195,25876,25794,26410,28508,27703,25749,23545,22201,,3/19/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20102,19365,19009,18906,19052,19456,19578,20682,21858,22385,22617,22628,22362,22200,22133,22371,23178,25217,26996,26587,25495,23994,21755,20255,,3/20/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20214,19886,19829,19705,19767,21352,24165,25094,25862,26826,27546,27918,28327,28604,28576,28339,27957,27342,27317,29212,28167,25957,23308,21243,,3/21/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20723,19944,19666,19614,19881,20218,20641,21855,22843,23347,23441,23254,22843,22407,22067,22043,22569,24276,26395,26012,25239,23991,22412,21121,,3/22/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,19477,19838,19636,19219,20253,22154,24472,25992,26870,27304,27446,27205,26925,26633,26282,26139,26569,28501,30056,29523,28105,25859,23795,21990,,3/23/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20257,19429,19506,19468,19567,19926,20262,20547,21450,21865,22330,22503,22555,22524,22582,22618,22741,23193,24241,26354,25713,23921,22052,21071,,3/24/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20877,20014,19515,19666,19308,19599,20661,21362,22615,23420,23890,23873,23824,23711,23592,23532,23515,23592,24214,26092,25457,24086,22604,21235,,3/25/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21336,20521,19983,20352,20626,22661,24962,25848,26316,26565,27008,26796,26644,26588,26336,26009,25685,25340,25563,27676,27066,25448,23602,22081,,3/26/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20375,19552,19149,18926,18805,18875,19129,19993,21101,21946,22497,22803,22750,22828,22947,23135,23352,23624,24085,26277,26031,24357,22197,20781,,3/27/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21082,20747,20119,20178,20501,22105,24522,25737,26366,26829,26831,26596,26476,26373,25827,25215,24943,25090,25545,27952,27396,25822,23688,22301,,3/28/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20207,19585,19673,19761,20216,21934,24125,25339,25989,26677,26884,26812,26680,26299,26318,25726,25527,25544,25864,28004,27536,25698,23402,21531,,3/29/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21080,20428,20112,20280,20815,22629,24429,25553,26099,26491,26586,26498,26362,26298,26046,25785,25599,25448,25642,28084,27411,25618,23407,21769,,3/30/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20261,19643,19143,18940,18906,19051,19253,19705,21115,22186,22836,23132,23311,23122,23067,22976,23204,23609,24495,26292,25872,24086,22221,20841,,3/31/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21354,20306,19971,20122,20634,22641,24245,25310,25828,26352,26584,26519,26376,26232,25860,25579,25354,25134,25358,27911,27410,25637,23245,21479,,4/1/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20736,20465,20134,20320,20677,22389,24204,25399,25826,26320,26767,26793,26762,26689,26560,26186,25759,25437,25545,27770,27641,26045,23657,21520,,4/2/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20865,20191,19721,19568,19631,19924,19964,20916,22250,23208,23705,23796,23593,23306,22994,22814,22832,23039,23563,25671,25142,23920,22558,21289,,4/3/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20893,20237,19879,19716,19627,20001,20370,21307,22508,23295,23546,23495,23125,22782,22491,22325,22358,22593,23306,25722,25375,24296,22715,21290,,4/4/2010,1
0,00:00.0,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20204,19861,19639,19780,19981,21528,23326,24808,25939,26682,26978,26880,26693,26229,25809,25308,25164,25110,25610,28032,27412,25578,23251,21597,,4/5/2010,1
